UserID,SegmentID,Start,End,# Interactions,# Documents Opened,Opened Documents,OpenDuration,# Documents Read,Read Documents,ReadDuration,# Documents Dragged,Dragged Documents,DraggingDuration,Most Read Document,# Highlighted,Highlighted Words,HighlightingDuration,# Searched,Searched Words,SearchDuration
1,22,4246,4250,1,1,['Disappearance 42'],27.8,0,[],0,0,[],0,NA,0,[],0,0,[],0
1,23,4250,4285.9,6,2,['Disappearance 43' 'Disappearance 91'],4.2,1,['Disappearance 42'],0.6,3,['Disappearance 42'],6,Disappearance 42,0,[],0,0,[],0
1,24,4285.9,4308.3,7,5,"['Disappearance 131' 'Disappearance 53' 'Disappearance 76'
 'Disappearance 79' 'Disappearance 87']",7.1,1,['Disappearance 90'],0.5,0,[],0,Disappearance 90,0,[],0,1,"['Rebecca <span class=""highlight-pink"">Cato</span>']",1
1,25,4308.3,4321.6,5,0,[],0,2,['Disappearance 90'],1.7,1,['Disappearance 12'],0.7,Disappearance 90,0,[],0,2,"['explosion+', 'explosion']",2
1,26,4321.6,4333.9,1,0,[],0,0,[],0,0,[],0,NA,0,[],0,1,['poison'],1
1,27,4333.9,4419.2,13,4,"['Disappearance 123' 'Disappearance 140' 'Disappearance 57'
 'Disappearance 92']",24.6,2,['Disappearance 140' 'Disappearance 92'],5.9,6,['Disappearance 123' 'Disappearance 140' 'Disappearance 92'],7.2,Disappearance 140,0,[],0,1,['mystery'],1
2,1,0,107.4,3,0,[],0,0,[],0,0,[],0,NA,1,"['January, 2014']",1,2,"['1994', '1995']",2
2,2,107.4,349.1,33,3,['Disappearance 3' 'Disappearance 35' 'Disappearance 36'],763.5,18,['Disappearance 3' 'Disappearance 35' 'Disappearance 36'],157.1,6,['Disappearance 3' 'Disappearance 35' 'Disappearance 36'],9.8,Disappearance 3,4,"['Sten Sanjorge', 'The gas field in the production outside Avila has exceeded even the expectations great size of Sanjorge, having paid the building often above.', 'was several representatives of the government of Kronos.', 'The administrator Torsten Trucco of hospit']",4,2,"['tethys', 'hasr']",2
2,3,349.1,363.2,4,1,['Disappearance 3'],3.9,3,['Disappearance 35' 'Disappearance 36'],1.5,0,[],0,Disappearance 35,0,[],0,0,[],0
2,4,363.2,390,8,0,[],0,4,['Disappearance 3' 'Disappearance 35' 'Disappearance 36'],2.1,3,['Disappearance 3' 'Disappearance 35' 'Disappearance 36'],5.7,Disappearance 35,1,['Hyper Acidic Substrate Removal (HASR) has officially been banned by the Tethys government'],1,0,[],0
2,5,390,411.8,5,1,['Disappearance 50'],165.7,0,[],0,4,"['Disappearance 142' 'Disappearance 50' 'Disappearance 74'
 'Disappearance 89']",5.4,NA,0,[],0,0,[],0
2,6,411.8,417.9,2,1,['Disappearance 142'],114.9,1,['Disappearance 50'],0.5,0,[],0,Disappearance 50,0,[],0,0,[],0
2,7,417.9,486.2,10,1,['Disappearance 74'],41,6,['Disappearance 142'],51.7,0,[],0,Disappearance 142,2,"['Maha Salo \n\n31 May 2000 \n\nELODIS, Kronos ', 'Minister of Health Nespola appointed an oncology specialist to Abila General Hospital']",2,1,['oncology'],1
2,8,486.2,564.8,19,2,['Disappearance 142' 'Disappearance 74'],7.7,12,['Disappearance 142' 'Disappearance 50' 'Disappearance 74'],38.7,5,['Disappearance 142' 'Disappearance 50' 'Disappearance 74'],9.2,Disappearance 142,0,[],0,0,[],0
2,9,564.8,648.1,18,6,"['Disappearance 142' 'Disappearance 35' 'Disappearance 74'
 'Disappearance 89']",56.7,4,['Disappearance 50' 'Disappearance 89'],7.4,7,['Disappearance 142' 'Disappearance 50' 'Disappearance 89'],14.6,Disappearance 50,0,[],0,1,['Nespola'],1
2,10,648.1,664.4,5,1,['Disappearance 21'],77.1,0,[],0,4,"['Disappearance 150' 'Disappearance 21' 'Disappearance 44'
 'Disappearance 94']",5.6,NA,0,[],0,0,[],0
2,11,664.4,746.6,15,1,['Disappearance 150'],72.9,10,['Disappearance 21'],51.9,1,['Disappearance 21'],0.8,Disappearance 21,3,"[' Cesare Nespola', 'increase taxes on the development of oil and gas of one 10% additional', 'Nespola minister created a program of the financial incentives conceived to bring the doctors qualified to practice medicine in Abila.']",3,0,[],0
2,12,746.6,1139.5,52,7,"['Disappearance 150' 'Disappearance 21' 'Disappearance 35'
 'Disappearance 44' 'Disappearance 57' 'Disappearance 94']",195.9,19,['Disappearance 150' 'Disappearance 44' 'Disappearance 94'],87.5,18,"['Disappearance 142' 'Disappearance 150' 'Disappearance 21'
 'Disappearance 44' 'Disappearance 50' 'Disappearance 74'
 'Disappearance 89' 'Disappearance 94']",31.3,Disappearance 44,6,"['Protectors of Kronos (POK) met earlier this week with Cesare Nespola', 'The POK formed in 1997 from a grassroots action group in response to the pollution of the Elodis water supply and the resultant sickness and deaths of local residents over the subsequent several years.', 'A motion to increase taxes on oil and gas development by an additional 10% was defeated today in the General Assembly by a vote of 77 to 23. ', "" I'm disappointed by the vote, but the Assembly was concerned that the increase in tax would discourage foreign investment in our energy sector. "", '', 'Tethys']",6,2,"['Tethys', 'Torsten Trucco']",2
2,13,1139.5,1168.9,5,2,['Disappearance 105' 'Disappearance 44'],13.9,0,[],0,1,['Disappearance 105'],1.4,NA,1,"[""President Kapelou's""]",1,1,['Kapelou'],1
2,14,1168.9,1486.9,45,6,['Disappearance 105' 'Disappearance 3' 'Disappearance 99'],971.2,23,['Disappearance 105'],167.6,2,['Disappearance 105' 'Disappearance 99'],5.1,Disappearance 105,11,"['The protest of POK at GAStech sits of the ends in the arrests \n', 'registered offices of GAStech in Abila', 'The gathering of POK was designed to call the attention to their complaints of the environmental damage caused by the development of the oil and gas layers around Kronos by foreign companies like GAStech.', 'To maintain order Carman of Adrien of spokesman', ' Elian Karel', 'The spokesman Rufus Drymiau of government ', 'The POK, once a small political group of activist of the citizens of the area of Elodis, was revitalization under the charismatic control of Elian Karel', 'The POK, once a small political group of activist of the citizens of the area of Elodis, was revitalization under the charismatic control of Elian Karel.', ' President Kapelou', ' ordered the police force to assure additional protection for the public futures rallys of POK.', ' Elian Karel']",11,3,"['Carman of Adrien', 'Carman', 'Karel']",3
2,15,1486.9,1648,2,0,[],0,2,['Disappearance 99'],131.3,0,[],0,Disappearance 99,0,[],0,0,[],0
2,16,1648,2473.6,89,9,"['Disappearance 132' 'Disappearance 137' 'Disappearance 15'
 'Disappearance 56' 'Disappearance 61' 'Disappearance 69'
 'Disappearance 90' 'Disappearance 99']",1246.3,51,"['Disappearance 132' 'Disappearance 137' 'Disappearance 15'
 'Disappearance 61' 'Disappearance 69' 'Disappearance 90'
 'Disappearance 99']",351.4,21,"['Disappearance 132' 'Disappearance 137' 'Disappearance 15'
 'Disappearance 44' 'Disappearance 61' 'Disappearance 69'
 'Disappearance 90' 'Disappearance 99']",46.3,Disappearance 69,7,"['The hospital has had difficulty which maintains its infrastructure, in spite of the vast restoration', 'Karel took over control POK of Henk Bodrogi, of which bad health forced him of the position', 'Homeland Illumination', 'Elian Karel, age 28, died Friday while unlawfully incarcerated at the Abila City Prison', 'When the teargas finally got clear, the member of six POK were stopped on expenses of attack on civil authorities and to incite a crowd with violence. ', 'Silvia Marek ', "" Carman d' Adrien""]",7,1,['Carman'],1
2,17,2473.6,2538.9,4,1,['Disappearance 58'],26.9,1,['Disappearance 56'],51.6,2,['Disappearance 56' 'Disappearance 69'],6.6,Disappearance 56,0,[],0,0,[],0
2,18,2538.9,2700,9,3,['Disappearance 57' 'Disappearance 69' 'Disappearance 80'],271.9,0,[],0,5,['Disappearance 57' 'Disappearance 58' 'Disappearance 69'],12.5,NA,0,[],0,1,['2010'],1
2,19,2700,2702.5,2,1,['Disappearance 88'],94.2,1,['Disappearance 80'],1.5,0,[],0,Disappearance 80,0,[],0,0,[],0
2,20,2702.5,2769,5,0,[],0,3,['Disappearance 80' 'Disappearance 88'],52.1,2,['Disappearance 80' 'Disappearance 88'],3.2,Disappearance 88,0,[],0,0,[],0
2,21,2769,3470.4,27,2,['Disappearance 119' 'Disappearance 7'],654.3,14,['Disappearance 119' 'Disappearance 80' 'Disappearance 88'],47.8,7,"['Disappearance 119' 'Disappearance 69' 'Disappearance 80'
 'Disappearance 88']",13.4,Disappearance 119,3,"[' Petra Hohimae', 'The presidential boat, had by the family of the President running Karel Kapelou II of Kronos, started to take water and slowly disappeared in the sea. ', 'comprise their white emblem of hand. It is not known if the group were implied incident of boat, although the group is largely recognized like becoming increasingly violent in their protests against the government.']",3,1,['Petra'],1
2,22,3470.4,3488.7,8,1,['Disappearance 73'],21.4,5,['Disappearance 7' 'Disappearance 73'],4.4,1,['Disappearance 73'],1.3,Disappearance 73,0,[],0,1,['Hohimae'],1
2,23,3488.7,3535.2,7,1,['Disappearance 128'],45.4,2,['Disappearance 7' 'Disappearance 73'],2.1,3,['Disappearance 7' 'Disappearance 73'],4.3,Disappearance 73,0,[],0,1,['kapelou'],1
2,24,3535.2,3541,2,0,[],0,1,['Disappearance 128'],4,1,['Disappearance 128'],0.9,Disappearance 128,0,[],0,0,[],0
2,25,3541,3601.3,3,1,['Disappearance 144'],86.2,0,[],0,1,['Disappearance 128'],1.6,NA,0,[],0,1,['riot'],1
2,26,3601.3,3767.9,18,4,"['Disappearance 123' 'Disappearance 128' 'Disappearance 49'
 'Disappearance 86']",111.7,6,['Disappearance 123' 'Disappearance 144' 'Disappearance 86'],5.8,7,['Disappearance 123' 'Disappearance 144' 'Disappearance 86'],7.7,Disappearance 144,0,[],0,1,['2012'],1
2,27,3767.9,3822.9,8,2,['Disappearance 133' 'Disappearance 55'],58.5,4,['Disappearance 133' 'Disappearance 49'],13.7,2,['Disappearance 49'],3.3,Disappearance 49,0,[],0,0,[],0
2,28,3822.9,4008.7,19,4,['Disappearance 101' 'Disappearance 121' 'Disappearance 146'],101.7,7,['Disappearance 121' 'Disappearance 55'],51,7,"['Disappearance 121' 'Disappearance 144' 'Disappearance 146'
 'Disappearance 55' 'Disappearance 86']",16.2,Disappearance 121,0,[],0,1,['2007'],1
2,29,4008.7,4011.3,1,1,['Disappearance 81'],15.6,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,30,4011.3,4049.9,6,1,['Disappearance 22'],97,2,['Disappearance 81'],10.8,2,['Disappearance 81'],4,Disappearance 81,0,[],0,1,['accident'],1
2,31,4049.9,4246.5,12,2,['Disappearance 140' 'Disappearance 63'],116.5,5,['Disappearance 22' 'Disappearance 63'],32.5,4,['Disappearance 22' 'Disappearance 55' 'Disappearance 63'],11.3,Disappearance 22,0,[],0,1,['drug'],1
2,32,4246.5,4278.9,3,0,[],0,1,['Disappearance 140'],23.5,0,[],0,Disappearance 140,0,[],0,2,"['potter\\', 'potter']",2
2,33,4278.9,4294,1,0,[],0,1,['Disappearance 140'],9.6,0,[],0,Disappearance 140,0,[],0,0,[],0
2,34,4294,4369,6,1,['Disappearance 143'],135.7,1,['Disappearance 143'],0.7,1,['Disappearance 140'],0.6,Disappearance 143,0,[],0,3,"['caramel', 'explostion', 'explosion']",3
2,35,4369,4376.8,4,2,['Disappearance 116' 'Disappearance 12'],151.5,1,['Disappearance 12'],0.5,1,['Disappearance 116'],0.6,Disappearance 12,0,[],0,0,[],0
2,36,4376.8,4378.9,2,1,['Disappearance 138'],79.7,1,['Disappearance 116'],0.5,0,[],0,Disappearance 116,0,[],0,0,[],0
2,37,4378.9,4774.7,51,13,"['Disappearance 1' 'Disappearance 108' 'Disappearance 109'
 'Disappearance 120' 'Disappearance 2' 'Disappearance 51'
 'Disappearance 52' 'Disappearance 53' 'Disappearance 54'
 'Disappearance 62' 'Disappearance 83' 'Disappearance 96']",442.6,22,"['Disappearance 1' 'Disappearance 108' 'Disappearance 109'
 'Disappearance 116' 'Disappearance 12' 'Disappearance 120'
 'Disappearance 138' 'Disappearance 143' 'Disappearance 54'
 'Disappearance 62']",89.7,14,"['Disappearance 1' 'Disappearance 108' 'Disappearance 109'
 'Disappearance 116' 'Disappearance 12' 'Disappearance 120'
 'Disappearance 138' 'Disappearance 143' 'Disappearance 62'
 'Disappearance 83']",29.7,Disappearance 12,0,[],0,2,"['edward', 'edvard']",2
2,38,4774.7,4781.8,2,1,['Disappearance 7'],117.8,1,['Disappearance 96'],0.5,0,[],0,Disappearance 96,0,[],0,0,[],0
2,39,4781.8,5024.4,46,6,"['Disappearance 111' 'Disappearance 59' 'Disappearance 73'
 'Disappearance 84' 'Disappearance 96']",334.8,29,"['Disappearance 111' 'Disappearance 54' 'Disappearance 7'
 'Disappearance 73' 'Disappearance 84' 'Disappearance 96']",80.6,8,"['Disappearance 54' 'Disappearance 7' 'Disappearance 73'
 'Disappearance 96']",16.1,Disappearance 73,2,"['\nOn this moment nobody responsibility for removal has geëistc. Edvard Vann, GAStech - Kronos the security guard which was questioned and after 6 hours was delivered, the daders behind the events of today indicated became suspicious on the guards of Kronos such as are. ', 'the protectors of Kronos not only have taken the responsibility from the kidnapping of the international employees of GAStech, but also they have made a demand of the rescue of $20M of the president and the CEO Sten Sanjorge, Jr.']",2,1,['20m'],1
2,40,5024.4,5030.7,3,1,['Disappearance 117'],54.4,2,['Disappearance 59' 'Disappearance 84'],5.2,0,[],0,Disappearance 59,0,[],0,0,[],0
2,41,5030.7,5083.3,9,0,[],0,8,['Disappearance 117' 'Disappearance 59' 'Disappearance 84'],7.5,1,['Disappearance 117'],1,Disappearance 117,0,[],0,0,[],0
2,42,5083.3,5106.2,9,2,['Disappearance 112' 'Disappearance 138'],15.2,4,['Disappearance 84'],2.3,3,['Disappearance 112' 'Disappearance 59' 'Disappearance 84'],5.4,Disappearance 84,0,[],0,0,[],0
2,43,5106.2,5268.7,12,5,"['Disappearance 136' 'Disappearance 38' 'Disappearance 64'
 'Disappearance 67']",826.7,4,['Disappearance 64' 'Disappearance 67'],22.9,2,['Disappearance 64' 'Disappearance 67'],2.6,Disappearance 64,0,[],0,1,['fled'],1
2,44,5268.7,5529.3,28,13,"['Disappearance 13' 'Disappearance 14' 'Disappearance 16'
 'Disappearance 17' 'Disappearance 18' 'Disappearance 19'
 'Disappearance 20' 'Disappearance 23' 'Disappearance 24'
 'Disappearance 39' 'Disappearance 70' 'Disappearance 87'
 'Disappearance 95']",643.2,10,"['Disappearance 17' 'Disappearance 18' 'Disappearance 20'
 'Disappearance 23' 'Disappearance 38' 'Disappearance 70'
 'Disappearance 87' 'Disappearance 95']",35.4,5,"['Disappearance 20' 'Disappearance 38' 'Disappearance 39'
 'Disappearance 84' 'Disappearance 87']",6,Disappearance 17,0,[],0,0,[],0
2,45,5529.3,5689.3,20,9,"['Disappearance 1' 'Disappearance 115' 'Disappearance 32'
 'Disappearance 33' 'Disappearance 34' 'Disappearance 38'
 'Disappearance 42' 'Disappearance 60' 'Disappearance 82']",493.3,8,"['Disappearance 1' 'Disappearance 24' 'Disappearance 34'
 'Disappearance 38' 'Disappearance 42' 'Disappearance 82']",26.4,2,['Disappearance 1' 'Disappearance 38'],1.4,Disappearance 24,0,[],0,1,['jan 21'],1
2,46,5689.3,5700.7,3,0,[],0,2,['Disappearance 115' 'Disappearance 64'],4.7,0,[],0,Disappearance 115,0,[],0,1,['21'],1
2,47,5700.7,5703.5,1,1,['Disappearance 93'],170.8,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,48,5703.5,5737.9,9,2,['Disappearance 117' 'Disappearance 59'],14,7,['Disappearance 115' 'Disappearance 82' 'Disappearance 93'],23.1,0,[],0,Disappearance 115,0,[],0,0,[],0
2,49,5737.9,5795,21,6,"['Disappearance 130' 'Disappearance 149' 'Disappearance 25'
 'Disappearance 26']",226,12,"['Disappearance 115' 'Disappearance 130' 'Disappearance 25'
 'Disappearance 59' 'Disappearance 82' 'Disappearance 93']",19.3,3,['Disappearance 117' 'Disappearance 59'],4,Disappearance 115,0,[],0,0,[],0
2,50,5795,5828.6,3,3,['Disappearance 102' 'Disappearance 103' 'Disappearance 104'],9.4,0,[],0,0,[],0,NA,0,[],0,0,[],0
2,51,5828.6,5861,5,4,"['Disappearance 106' 'Disappearance 27' 'Disappearance 52'
 'Disappearance 79']",49.2,1,['Disappearance 52'],6.3,0,[],0,Disappearance 52,0,[],0,0,[],0
3,1,0,162.9,2,1,['Disappearance 46'],76.6,0,[],0,0,[],0,NA,0,[],0,1,['GAStech'],1
3,2,162.9,320.4,9,2,['Disappearance 46' 'Disappearance 71'],34.6,2,['Disappearance 46' 'Disappearance 71'],1.6,3,['Disappearance 46' 'Disappearance 71'],4.1,Disappearance 46,1,"[""The change in Centrum has been substantial. You notice them in the constant clutter of helicopters to-ing and fro-ing out to remote areas, and the planes lined up at the city's airport to shuttle execs back and forth from the city. And as you drive round Centrum, almost every roundabout is sponsored by a division of GAStech""]",1,1,['Protectors of Kronos'],1
3,3,320.4,333.7,1,1,['Disappearance 68'],77,0,[],0,0,[],0,NA,0,[],0,0,[],0
3,4,333.7,418.3,9,1,['Disappearance 150'],19.5,4,['Disappearance 68'],70.6,2,['Disappearance 68'],3.6,Disappearance 68,2,"['Additionally, WFA has been working with the activist group Protectors of Kronos to lobby the government to apply pressure.', 'WFA, the group directs blame to the Government of Kronos and GAStech International, a natural gas company from Tethys.']",2,0,[],0
3,5,418.3,483.9,8,1,['Disappearance 4'],87.1,1,['Disappearance 150'],1.7,6,"['Disappearance 150' 'Disappearance 4' 'Disappearance 54'
 'Disappearance 59' 'Disappearance 7' 'Disappearance 73']",10.9,Disappearance 150,0,[],0,0,[],0
3,6,483.9,1039.7,39,9,"['Disappearance 135' 'Disappearance 4' 'Disappearance 54'
 'Disappearance 59' 'Disappearance 7' 'Disappearance 73'
 'Disappearance 84' 'Disappearance 96']",440.7,11,"['Disappearance 135' 'Disappearance 4' 'Disappearance 54'
 'Disappearance 7' 'Disappearance 84']",333,10,"['Disappearance 135' 'Disappearance 4' 'Disappearance 54'
 'Disappearance 59' 'Disappearance 7' 'Disappearance 73'
 'Disappearance 84']",18.3,Disappearance 4,8,"['Local news organizations have received a ransom note from the POK claiming responsibility and demanding $20 Million from the company.', ""However, increased activity by POK, APA [Asterian People's Army], and others in the region have significantly increased the risk"", 'One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members. Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.', 'the protectors of Kronos not only have taken the responsibility from the kidnapping of the international employees of GAStech, but also they have made a demand of the rescue of $20M of the president and the CEO Sten Sanjorge', 'They have been protesting for the clean water, human rights, and against the corruption of the government of international Kronos and GAStech.', 'At this time no one has claimed responsibility for the kidnapping.', 'Edvard Vann', 'the tried letters to be of the protectors of Kronos (POK) have been received by Vincent Kapelou,']",8,1,['Edvard Vann'],1
3,7,1039.7,1312.1,13,3,['Disappearance 136' 'Disappearance 141' 'Disappearance 59'],110.4,4,['Disappearance 141' 'Disappearance 96'],187.7,3,['Disappearance 141' 'Disappearance 71' 'Disappearance 96'],5.7,Disappearance 96,3,"[' Edvard Vann, GAStech - Kronos the security guard which was questioned and after 6 hours was delivered, the daders behind the events of today indicated became suspicious on the guards of Kronos such as are. ', 'The affirmative reports of a fire on the office ', ' see much people dressed in the black one in the construction before the fire fire signaler']",3,0,[],0
3,8,1312.1,1371.7,2,0,[],0,1,['Disappearance 136'],58.5,0,[],0,Disappearance 136,1,"['Petrus Gerhard reports airport officials have confirmed the arrival of a private jet from Tethys. Several passengers departed into a waiting limousine. Gerhard followed the limousine, which drove directly to Abila Police Headquarters']",1,0,[],0
3,9,1371.7,1383.6,2,1,['Disappearance 148'],148.8,0,[],0,1,['Disappearance 136'],2.1,NA,0,[],0,0,[],0
3,10,1383.6,1549.2,7,1,['Disappearance 26'],2.6,1,['Disappearance 148'],0.5,3,['Disappearance 148' 'Disappearance 71'],3.9,Disappearance 148,1,"['Beyond that he employs you to it of GAStech, the suppliers for the reunion of the first breakfast, that they have been dressed all in the black one, have been freed.']",1,1,['black'],1
